kind,name,id,time,team
End,ComputeCosine,Pride5_Sense4,6077798613137,Achilleus
Start,Tokenize,Pride5,6080732726998,Achilleus
Start,Tokenize,Sense5,6080741174663,Achilleus
End,Tokenize,Pride5,6081214536168,Achilleus
Start,Collect,Pride5,6081214691495,Achilleus
End,Tokenize,Sense5,6081218138706,Achilleus
Start,Collect,Sense5,6081218320291,Achilleus
End,Collect,Pride5,6081260271037,Achilleus
Start,ComputeScalar,Pride5,6081260439621,Achilleus
End,Collect,Sense5,6081261423898,Achilleus
Start,ComputeScalar,Sense5,6081261593555,Achilleus
End,ComputeScalar,Pride5,6081268652265,Achilleus
Start,ComputeCosine,Pride5_Sense5,6081268865113,Achilleus
Start,ComputeScalar,Pride5_Sense5,6081268893134,Achilleus
End,ComputeScalar,Sense5,6081269505480,Achilleus
End,ComputeScalar,Pride5_Sense5,6081275008049,Achilleus
End,ComputeCosine,Pride5_Sense5,6081275449319,Achilleus
Start,Tokenize,Pride5,6083753768091,Achilleus
Start,Tokenize,Sense6,6083756270264,Achilleus
End,Tokenize,Pride5,6083779694086,Achilleus
Start,Collect,Pride5,6083779871783,Achilleus
End,Tokenize,Sense6,6083803774277,Achilleus
Start,Collect,Sense6,6083803954803,Achilleus
End,Collect,Pride5,6083824255006,Achilleus
Start,ComputeScalar,Pride5,6083824456688,Achilleus
End,ComputeScalar,Pride5,6083950775645,Achilleus
Start,ComputeCosine,Pride5_Sense6,6083950924217,Achilleus
End,Collect,Sense6,6084000725438,Achilleus
Start,ComputeScalar,Sense6,6084000936115,Achilleus
Start,ComputeScalar,Pride5_Sense6,6084000958032,Achilleus
End,ComputeScalar,Pride5_Sense6,6084004633885,Achilleus
End,ComputeScalar,Sense6,6084013935013,Achilleus
End,ComputeCosine,Pride5_Sense6,6084014152348,Achilleus
Start,Tokenize,Pride6,6086776949302,Achilleus
Start,Tokenize,Sense1,6086780683198,Achilleus
End,Tokenize,Sense1,6086783090504,Achilleus
Start,Collect,Sense1,6086783316346,Achilleus
End,Collect,Sense1,6086785166199,Achilleus
Start,ComputeScalar,Sense1,6086785358269,Achilleus
End,ComputeScalar,Sense1,6086785546747,Achilleus
End,Tokenize,Pride6,6086828940055,Achilleus
Start,Collect,Pride6,6086829127313,Achilleus
End,Collect,Pride6,6086928807888,Achilleus
Start,ComputeScalar,Pride6,6086929043264,Achilleus
Start,ComputeScalar,Pride6_Sense1,6086929069284,Achilleus
End,ComputeScalar,Pride6_Sense1,6086930090979,Achilleus
End,ComputeScalar,Pride6,6086946496447,Achilleus
Start,ComputeCosine,Pride6_Sense1,6086946671426,Achilleus
End,ComputeCosine,Pride6_Sense1,6086946712165,Achilleus
Start,Tokenize,Pride6,6089784930973,Achilleus
Start,Tokenize,Sense2,6089785674306,Achilleus
End,Tokenize,Sense2,6090286571457,Achilleus
Start,Collect,Sense2,6090286751606,Achilleus
End,Collect,Sense2,6090289662845,Achilleus
Start,ComputeScalar,Sense2,6090289864505,Achilleus
End,ComputeScalar,Sense2,6090290345238,Achilleus
End,Tokenize,Pride6,6090326695421,Achilleus
Start,Collect,Pride6,6090326876291,Achilleus
End,Collect,Pride6,6090419514136,Achilleus
Start,ComputeScalar,Pride6,6090419728310,Achilleus
Start,ComputeScalar,Pride6_Sense2,6090419828745,Achilleus
End,ComputeScalar,Pride6_Sense2,6090421612507,Achilleus
End,ComputeScalar,Pride6,6090436491929,Achilleus
Start,ComputeCosine,Pride6_Sense2,6090436675919,Achilleus
